date,product,category,quantity,unit_price,revenue
2024-02-14,Standing Desk,Electronics,3,648.0,1944.0
2024-02-14,Wireless Mouse,Accessories,4,1045.0,4180.0
2024-02-14,Keyboard Mechanical,Electronics,1,313.44,313.44
2024-02-14,Webcam HD,Accessories,1,787.57,787.57
2024-02-14,Headset Wireless,Electronics,2,718.38,1436.77
2024-02-14,Keyboard Mechanical,Accessories,5,666.73,3333.67
2024-02-14,Laptop Pro,Furniture,5,810.24,4051.2
2024-02-14,Wireless Mouse,Accessories,5,1001.93,5009.64
2024-02-14,Wireless Mouse,Electronics,3,81.3,243.89
2024-02-14,USB Hub,Furniture,5,640.31,3201.57
2024-02-14,Headset Wireless,Furniture,3,378.86,1136.59
2024-02-14,Keyboard Mechanical,Electronics,2,1119.13,2238.27
2024-02-14,Desk Lamp,Electronics,2,490.25,980.5
2024-02-14,Monitor 4K,Furniture,1,1164.72,1164.72
2024-02-14,Headset Wireless,Accessories,3,881.21,2643.62
2024-02-14,Headset Wireless,Electronics,1,829.74,829.74
2024-02-14,Wireless Mouse,Furniture,5,887.28,4436.4
2024-02-14,USB Hub,Electronics,4,91.94,367.75
2024-02-14,Desk Lamp,Accessories,1,1036.33,1036.33
2024-02-14,Standing Desk,Electronics,1,145.12,145.12
2024-02-14,Desk Lamp,Electronics,1,844.82,844.82
2024-02-14,Desk Lamp,Furniture,5,707.99,3539.93
2024-02-14,Keyboard Mechanical,Accessories,2,1135.88,2271.75
2024-02-14,Keyboard Mechanical,Accessories,1,1009.08,1009.08
2024-02-14,Office Chair,Electronics,5,475.85,2379.24
2024-02-14,Office Chair,Accessories,3,1055.45,3166.36
2024-02-14,Desk Lamp,Electronics,4,1188.18,4752.71
2024-02-14,Webcam HD,Accessories,2,911.23,1822.45
2024-02-14,Standing Desk,Accessories,4,924.79,3699.15
2024-02-14,Monitor 4K,Electronics,3,684.75,2054.24
2024-02-14,Monitor 4K,Electronics,2,438.28,876.56
2024-02-15,Webcam HD,Furniture,2,512.89,1025.79
2024-02-15,Webcam HD,Accessories,1,999.7,999.7
2024-02-15,Standing Desk,Furniture,5,86.36,431.79
2024-02-15,Headset Wireless,Accessories,5,406.06,2030.32
2024-02-15,Webcam HD,Furniture,2,482.28,964.55
2024-02-15,Desk Lamp,Electronics,3,987.61,2962.82
2024-02-15,Headset Wireless,Electronics,3,216.92,650.75
2024-02-15,Laptop Pro,Accessories,1,213.78,213.78
2024-02-15,Wireless Mouse,Furniture,1,560.28,560.28
2024-02-15,Office Chair,Electronics,3,26.47,79.4
2024-02-15,Office Chair,Accessories,3,273.46,820.39
2024-02-15,USB Hub,Electronics,2,454.22,908.44
2024-02-15,Keyboard Mechanical,Accessories,3,60.9,182.7
2024-02-15,Keyboard Mechanical,Furniture,4,751.78,3007.13
2024-02-15,Wireless Mouse,Accessories,2,117.95,235.89
2024-02-15,Desk Lamp,Electronics,1,1033.83,1033.83
2024-02-15,Webcam HD,Furniture,4,837.76,3351.03
2024-02-15,Headset Wireless,Accessories,3,685.88,2057.64
2024-02-15,Standing Desk,Accessories,4,449.8,1799.2
2024-02-15,Standing Desk,Electronics,1,279.82,279.82
2024-02-15,Desk Lamp,Furniture,1,559.93,559.93
2024-02-15,Webcam HD,Electronics,5,1182.5,5912.51
2024-02-15,Webcam HD,Accessories,4,750.6,3002.39
2024-02-15,Desk Lamp,Electronics,2,440.59,881.19
2024-02-16,Headset Wireless,Furniture,3,735.47,2206.42
2024-02-16,Desk Lamp,Accessories,1,538.84,538.84
2024-02-16,Laptop Pro,Furniture,5,457.47,2287.33
2024-02-16,Monitor 4K,Electronics,4,918.76,3675.04
2024-02-16,Wireless Mouse,Accessories,5,830.68,4153.39
2024-02-16,Desk Lamp,Electronics,5,646.02,3230.09
2024-02-16,Office Chair,Electronics,1,630.67,630.67
2024-02-16,Standing Desk,Accessories,5,722.08,3610.39
2024-02-16,Office Chair,Electronics,1,803.62,803.62
2024-02-16,USB Hub,Furniture,2,1129.55,2259.1
2024-02-16,USB Hub,Accessories,2,831.31,1662.62
2024-02-16,Wireless Mouse,Accessories,3,843.32,2529.97
2024-02-16,Office Chair,Electronics,3,451.45,1354.36
2024-02-16,Webcam HD,Furniture,1,1137.78,1137.78
2024-02-16,Laptop Pro,Furniture,3,603.5,1810.49
2024-02-16,USB Hub,Furniture,2,1025.06,2050.11
2024-02-16,Monitor 4K,Electronics,2,488.95,977.9
2024-02-16,Webcam HD,Accessories,5,573.03,2865.17
2024-02-16,Laptop Pro,Electronics,1,1032.26,1032.26
2024-02-16,Wireless Mouse,Furniture,1,285.54,285.54
2024-02-17,USB Hub,Electronics,2,1145.38,2290.77
2024-02-17,Keyboard Mechanical,Accessories,4,960.13,3840.51
2024-02-17,Standing Desk,Accessories,1,1031.34,1031.34
2024-02-17,Keyboard Mechanical,Electronics,2,162.7,325.41
2024-02-17,Headset Wireless,Electronics,1,365.68,365.68
2024-02-17,Keyboard Mechanical,Accessories,5,836.07,4180.36
2024-02-17,Webcam HD,Accessories,3,491.16,1473.49
2024-02-17,Laptop Pro,Accessories,4,805.24,3220.97
2024-02-17,Webcam HD,Electronics,4,793.26,3173.04
2024-02-17,Headset Wireless,Electronics,4,549.87,2199.49
2024-02-17,Office Chair,Furniture,4,348.56,1394.23
2024-02-17,Wireless Mouse,Furniture,4,130.37,521.47
2024-02-17,Monitor 4K,Furniture,1,477.47,477.47
2024-02-17,Desk Lamp,Accessories,4,1172.55,4690.2
2024-02-17,Desk Lamp,Furniture,4,641.23,2564.94
2024-02-17,Desk Lamp,Accessories,2,214.47,428.94
2024-02-17,Standing Desk,Electronics,2,602.41,1204.82
2024-02-17,Keyboard Mechanical,Furniture,5,641.11,3205.56
2024-02-17,USB Hub,Furniture,5,58.73,293.67
2024-02-17,USB Hub,Furniture,4,737.74,2950.97
2024-02-17,Webcam HD,Accessories,5,606.22,3031.11
2024-02-17,Laptop Pro,Furniture,2,969.24,1938.48
2024-02-17,Keyboard Mechanical,Furniture,3,107.61,322.82
2024-02-17,Keyboard Mechanical,Electronics,2,1047.82,2095.64
2024-02-17,Headset Wireless,Electronics,3,344.86,1034.59
2024-02-17,Desk Lamp,Accessories,2,696.02,1392.04
2024-02-17,Headset Wireless,Accessories,5,46.99,234.96
2024-02-17,Office Chair,Electronics,5,741.36,3706.82
2024-02-18,Headset Wireless,Electronics,5,850.55,4252.75
2024-02-18,Office Chair,Electronics,2,671.32,1342.64
2024-02-18,Laptop Pro,Electronics,1,973.69,973.69
2024-02-18,Standing Desk,Electronics,1,877.91,877.91
2024-02-18,Laptop Pro,Furniture,5,565.77,2828.83
2024-02-18,Monitor 4K,Electronics,3,637.01,1911.03
2024-02-18,Monitor 4K,Furniture,4,114.57,458.3
2024-02-18,Wireless Mouse,Furniture,4,580.82,2323.28
2024-02-18,Wireless Mouse,Electronics,1,86.69,86.69
2024-02-18,Webcam HD,Furniture,3,1013.0,3038.99
2024-02-18,Keyboard Mechanical,Electronics,2,374.99,749.97
2024-02-18,Wireless Mouse,Accessories,1,391.16,391.16
2024-02-18,Headset Wireless,Furniture,3,439.64,1318.93
2024-02-18,Keyboard Mechanical,Accessories,1,456.05,456.05
2024-02-18,Headset Wireless,Electronics,5,639.24,3196.21
2024-02-18,Keyboard Mechanical,Furniture,3,863.82,2591.45
2024-02-18,Keyboard Mechanical,Accessories,4,904.83,3619.33
2024-02-18,Webcam HD,Furniture,1,213.49,213.49
2024-02-18,Headset Wireless,Accessories,2,995.36,1990.72
2024-02-18,Standing Desk,Furniture,3,1069.62,3208.86
2024-02-19,Headset Wireless,Accessories,4,678.9,2715.59
2024-02-19,Wireless Mouse,Accessories,4,265.51,1062.02
2024-02-19,Headset Wireless,Accessories,5,35.36,176.81
2024-02-19,Keyboard Mechanical,Accessories,1,1097.24,1097.24
2024-02-19,Headset Wireless,Furniture,2,250.68,501.35
2024-02-19,Monitor 4K,Furniture,2,963.54,1927.09
2024-02-19,Monitor 4K,Furniture,5,60.53,302.65
2024-02-19,Headset Wireless,Accessories,1,1198.74,1198.74
2024-02-19,Laptop Pro,Furniture,2,417.4,834.79
2024-02-19,Webcam HD,Electronics,2,639.98,1279.96
2024-02-19,Office Chair,Furniture,4,763.43,3053.73
2024-02-19,USB Hub,Electronics,3,814.44,2443.32
2024-02-19,Headset Wireless,Electronics,4,1131.71,4526.84
2024-02-19,Standing Desk,Accessories,2,372.89,745.78
2024-02-19,Desk Lamp,Electronics,1,158.02,158.02
2024-02-19,Headset Wireless,Furniture,3,1011.8,3035.41
2024-02-20,USB Hub,Accessories,3,664.17,1992.51
2024-02-20,Desk Lamp,Furniture,4,204.08,816.34
2024-02-20,Desk Lamp,Electronics,2,459.38,918.77
2024-02-20,Standing Desk,Electronics,2,808.6,1617.19
2024-02-20,Wireless Mouse,Furniture,5,638.23,3191.15
2024-02-20,Keyboard Mechanical,Furniture,2,516.4,1032.8
2024-02-20,Monitor 4K,Electronics,3,1067.58,3202.74
2024-02-20,Desk Lamp,Accessories,1,1182.05,1182.05
2024-02-20,Desk Lamp,Furniture,4,701.32,2805.28
2024-02-20,USB Hub,Electronics,3,573.64,1720.93
2024-02-20,Office Chair,Furniture,5,673.57,3367.84
2024-02-20,USB Hub,Electronics,1,984.44,984.44
2024-02-20,USB Hub,Accessories,5,1134.98,5674.92
2024-02-20,Headset Wireless,Accessories,2,911.89,1823.79
2024-02-20,Wireless Mouse,Accessories,1,1170.41,1170.41
2024-02-20,Monitor 4K,Electronics,3,58.43,175.28
2024-02-20,Desk Lamp,Accessories,4,751.43,3005.7
2024-02-20,Headset Wireless,Furniture,5,457.44,2287.18
2024-02-20,Laptop Pro,Electronics,4,957.53,3830.14
2024-02-20,Desk Lamp,Electronics,1,431.97,431.97
2024-02-20,Monitor 4K,Accessories,5,607.81,3039.03
2024-02-20,Keyboard Mechanical,Furniture,4,118.31,473.24
2024-02-20,Standing Desk,Furniture,3,326.25,978.74
2024-02-20,Office Chair,Electronics,1,672.89,672.89
2024-02-20,Laptop Pro,Electronics,1,416.75,416.75
2024-02-20,Wireless Mouse,Electronics,2,298.8,597.61
2024-02-20,USB Hub,Accessories,5,687.74,3438.69
2024-02-20,Laptop Pro,Electronics,3,1174.8,3524.41
2024-02-20,Headset Wireless,Accessories,3,242.1,726.29
2024-02-20,Headset Wireless,Furniture,4,906.81,3627.25
2024-02-21,Standing Desk,Accessories,1,1019.75,1019.75
2024-02-21,Keyboard Mechanical,Electronics,5,222.51,1112.53
2024-02-21,Desk Lamp,Accessories,5,385.17,1925.84
2024-02-21,Laptop Pro,Electronics,2,128.41,256.82
2024-02-21,Desk Lamp,Electronics,3,303.07,909.22
2024-02-21,USB Hub,Accessories,5,972.47,4862.37
2024-02-21,Desk Lamp,Furniture,5,909.68,4548.38
2024-02-21,Desk Lamp,Furniture,1,995.85,995.85
2024-02-21,Standing Desk,Furniture,1,613.81,613.81
2024-02-21,USB Hub,Furniture,1,1053.65,1053.65
2024-02-21,Office Chair,Furniture,2,696.96,1393.93
2024-02-21,Standing Desk,Accessories,2,265.99,531.98
2024-02-21,Desk Lamp,Electronics,4,774.62,3098.48
2024-02-21,Monitor 4K,Accessories,4,960.14,3840.54
2024-02-21,Webcam HD,Electronics,4,1019.89,4079.56
2024-02-21,Headset Wireless,Accessories,5,885.2,4425.98
2024-02-21,Webcam HD,Electronics,1,519.75,519.75
2024-02-21,Headset Wireless,Electronics,2,71.61,143.22
2024-02-21,Monitor 4K,Furniture,2,846.15,1692.3
2024-02-21,Keyboard Mechanical,Furniture,1,223.67,223.67
2024-02-22,Monitor 4K,Electronics,1,377.66,377.66
2024-02-22,Keyboard Mechanical,Accessories,2,940.63,1881.25
2024-02-22,USB Hub,Electronics,2,953.47,1906.93
2024-02-22,Monitor 4K,Electronics,2,503.56,1007.11
2024-02-22,Wireless Mouse,Electronics,1,347.79,347.79
2024-02-22,Wireless Mouse,Electronics,2,135.82,271.64
2024-02-22,USB Hub,Furniture,3,415.57,1246.72
2024-02-22,Office Chair,Accessories,2,77.36,154.73
2024-02-22,Office Chair,Electronics,3,290.88,872.64
2024-02-22,Wireless Mouse,Accessories,3,352.77,1058.31
2024-02-22,Webcam HD,Furniture,3,1020.45,3061.36
2024-02-22,Desk Lamp,Electronics,3,1178.8,3536.41
2024-02-22,USB Hub,Furniture,2,322.93,645.85
2024-02-22,Wireless Mouse,Electronics,5,730.05,3650.23
2024-02-22,Monitor 4K,Accessories,2,265.11,530.21
2024-02-22,Monitor 4K,Furniture,4,1197.7,4790.81
2024-02-22,Monitor 4K,Furniture,1,799.23,799.23
2024-02-22,Keyboard Mechanical,Furniture,1,579.3,579.3
2024-02-22,Keyboard Mechanical,Accessories,3,776.85,2330.55
2024-02-22,Desk Lamp,Electronics,3,1067.18,3201.53
2024-02-22,Webcam HD,Accessories,2,241.09,482.19
2024-02-22,USB Hub,Furniture,5,880.09,4400.46
2024-02-22,Monitor 4K,Furniture,2,111.85,223.7
2024-02-22,Webcam HD,Accessories,1,547.25,547.25
2024-02-22,Keyboard Mechanical,Electronics,3,94.48,283.43
2024-02-22,Keyboard Mechanical,Electronics,1,956.01,956.01
2024-02-22,Desk Lamp,Furniture,4,765.87,3063.49
2024-02-22,Wireless Mouse,Electronics,3,699.29,2097.88
2024-02-22,Headset Wireless,Accessories,2,567.15,1134.31
2024-02-22,Keyboard Mechanical,Furniture,5,457.38,2286.91
2024-02-22,Desk Lamp,Accessories,2,193.78,387.55
2024-02-22,Headset Wireless,Furniture,1,703.63,703.63
2024-02-22,Desk Lamp,Electronics,1,413.85,413.85
2024-02-22,Monitor 4K,Electronics,1,450.59,450.59
2024-02-22,Office Chair,Electronics,3,400.08,1200.23
2024-02-22,Laptop Pro,Furniture,2,360.55,721.09
2024-02-22,Standing Desk,Furniture,5,667.32,3336.58
2024-02-23,Headset Wireless,Furniture,3,907.24,2721.72
2024-02-23,Keyboard Mechanical,Accessories,3,796.08,2388.24
2024-02-23,Keyboard Mechanical,Furniture,3,281.45,844.34
2024-02-23,Keyboard Mechanical,Electronics,2,1106.96,2213.93
2024-02-23,Webcam HD,Accessories,3,777.32,2331.95
2024-02-23,Wireless Mouse,Electronics,4,829.68,3318.74
2024-02-23,Laptop Pro,Furniture,3,564.87,1694.62
2024-02-23,Wireless Mouse,Accessories,5,884.92,4424.6
2024-02-23,Monitor 4K,Electronics,3,319.2,957.59
2024-02-23,Desk Lamp,Electronics,3,733.69,2201.08
2024-02-23,USB Hub,Furniture,5,735.36,3676.79
2024-02-23,Standing Desk,Accessories,1,898.64,898.64
2024-02-23,Webcam HD,Furniture,3,336.24,1008.73
2024-02-23,USB Hub,Furniture,3,281.03,843.1
2024-02-23,USB Hub,Accessories,4,322.48,1289.93
2024-02-23,Webcam HD,Accessories,1,1063.73,1063.73
2024-02-23,Monitor 4K,Electronics,3,615.46,1846.38
2024-02-23,Standing Desk,Furniture,3,569.62,1708.85
2024-02-23,Standing Desk,Electronics,5,212.18,1060.89
2024-02-23,Laptop Pro,Accessories,4,951.09,3804.36
2024-02-23,Office Chair,Accessories,1,518.95,518.95
2024-02-23,USB Hub,Furniture,5,167.3,836.48
2024-02-23,Office Chair,Accessories,5,992.34,4961.71
2024-02-23,Wireless Mouse,Furniture,3,132.96,398.89
2024-02-23,Monitor 4K,Electronics,3,806.59,2419.76
2024-02-23,Headset Wireless,Electronics,3,235.55,706.64
2024-02-23,Laptop Pro,Electronics,4,330.12,1320.5
2024-02-23,Monitor 4K,Accessories,2,1090.45,2180.9
2024-02-23,Headset Wireless,Electronics,4,480.38,1921.5
2024-02-23,Monitor 4K,Furniture,2,85.87,171.73
2024-02-23,Wireless Mouse,Furniture,2,552.96,1105.93
2024-02-23,Webcam HD,Accessories,5,514.81,2574.06
2024-02-24,Keyboard Mechanical,Furniture,4,919.53,3678.13
2024-02-24,Laptop Pro,Electronics,1,893.33,893.33
2024-02-24,Laptop Pro,Furniture,1,250.08,250.08
2024-02-24,Desk Lamp,Furniture,2,66.61,133.21
2024-02-24,USB Hub,Furniture,3,358.36,1075.09
2024-02-24,Wireless Mouse,Furniture,4,143.28,573.13
2024-02-24,Laptop Pro,Electronics,2,819.0,1638.0
2024-02-24,Headset Wireless,Furniture,4,521.89,2087.55
2024-02-24,Headset Wireless,Electronics,5,176.66,883.31
2024-02-24,Headset Wireless,Accessories,4,546.22,2184.86
2024-02-24,Monitor 4K,Furniture,1,266.07,266.07
2024-02-24,USB Hub,Furniture,4,801.43,3205.72
2024-02-24,Desk Lamp,Accessories,1,440.23,440.23
2024-02-24,Desk Lamp,Accessories,2,117.21,234.42
2024-02-24,Keyboard Mechanical,Furniture,3,1158.85,3476.56
2024-02-24,Office Chair,Accessories,3,338.33,1014.99
2024-02-24,Keyboard Mechanical,Furniture,2,675.69,1351.38
2024-02-24,Monitor 4K,Electronics,2,641.19,1282.38
2024-02-24,Headset Wireless,Accessories,4,136.45,545.82
2024-02-24,Desk Lamp,Furniture,3,936.24,2808.73
2024-02-24,Office Chair,Accessories,4,696.27,2785.08
2024-02-24,Wireless Mouse,Electronics,2,1195.35,2390.71
2024-02-24,USB Hub,Furniture,4,936.34,3745.37
2024-02-24,USB Hub,Furniture,5,613.96,3069.8
2024-02-24,Webcam HD,Electronics,5,136.4,681.98
2024-02-24,Wireless Mouse,Accessories,1,228.15,228.15
2024-02-25,Keyboard Mechanical,Electronics,3,148.3,444.9
2024-02-25,Office Chair,Electronics,2,129.92,259.83
2024-02-25,Headset Wireless,Accessories,4,1182.89,4731.56
2024-02-25,Laptop Pro,Electronics,2,729.59,1459.19
2024-02-25,Keyboard Mechanical,Electronics,4,549.73,2198.94
2024-02-25,Wireless Mouse,Accessories,4,881.55,3526.18
2024-02-25,USB Hub,Electronics,1,294.84,294.84
2024-02-25,USB Hub,Accessories,5,162.38,811.91
2024-02-25,Headset Wireless,Furniture,4,971.14,3884.55
2024-02-25,USB Hub,Electronics,1,338.48,338.48
2024-02-25,Monitor 4K,Electronics,1,889.23,889.23
2024-02-25,Laptop Pro,Accessories,4,1037.55,4150.22
2024-02-25,Standing Desk,Accessories,4,1065.25,4260.99
2024-02-25,Office Chair,Accessories,4,1006.7,4026.8
2024-02-25,Standing Desk,Accessories,1,405.14,405.14
2024-02-25,Wireless Mouse,Accessories,3,1097.94,3293.82
2024-02-25,Laptop Pro,Accessories,4,714.82,2859.28
2024-02-25,USB Hub,Furniture,3,107.46,322.37
2024-02-25,Monitor 4K,Furniture,2,858.53,1717.06
2024-02-25,USB Hub,Furniture,3,411.4,1234.21
2024-02-25,Headset Wireless,Accessories,1,717.89,717.89
2024-02-25,Monitor 4K,Accessories,1,684.29,684.29
2024-02-25,Desk Lamp,Electronics,4,531.93,2127.72
2024-02-25,Headset Wireless,Electronics,5,919.64,4598.22
2024-02-26,Standing Desk,Electronics,1,1101.17,1101.17
2024-02-26,Monitor 4K,Electronics,4,1097.39,4389.57
2024-02-26,Monitor 4K,Accessories,5,1135.43,5677.14
2024-02-26,Monitor 4K,Accessories,5,311.01,1555.07
2024-02-26,Monitor 4K,Electronics,3,795.35,2386.05
2024-02-26,Laptop Pro,Accessories,2,1003.16,2006.32
2024-02-26,USB Hub,Accessories,3,458.2,1374.6
2024-02-26,Keyboard Mechanical,Accessories,5,178.56,892.79
2024-02-26,Laptop Pro,Accessories,3,826.26,2478.79
2024-02-26,Standing Desk,Accessories,1,132.03,132.03
2024-02-26,Office Chair,Accessories,4,694.72,2778.89
2024-02-26,Standing Desk,Accessories,1,240.18,240.18
2024-02-26,Monitor 4K,Furniture,5,1192.98,5964.91
2024-02-26,Desk Lamp,Accessories,2,608.48,1216.95
2024-02-26,Wireless Mouse,Accessories,3,190.11,570.32
2024-02-26,Laptop Pro,Electronics,2,1013.37,2026.74
2024-02-26,Office Chair,Furniture,4,1029.0,4115.98
2024-02-26,Keyboard Mechanical,Electronics,3,179.54,538.61
2024-02-26,Headset Wireless,Electronics,5,950.17,4750.84
2024-02-26,USB Hub,Furniture,3,1109.92,3329.76
2024-02-26,Office Chair,Furniture,5,795.94,3979.7
2024-02-26,Desk Lamp,Furniture,5,360.45,1802.26
2024-02-26,Webcam HD,Electronics,5,676.02,3380.12
2024-02-26,USB Hub,Furniture,4,162.7,650.8
2024-02-26,Wireless Mouse,Accessories,1,342.53,342.53
2024-02-26,Laptop Pro,Electronics,1,547.86,547.86
2024-02-26,Office Chair,Electronics,4,341.29,1365.15
2024-02-26,Monitor 4K,Accessories,4,663.26,2653.03
2024-02-26,Standing Desk,Furniture,3,1154.44,3463.31
2024-02-26,Headset Wireless,Accessories,5,903.7,4518.49
2024-02-26,Office Chair,Accessories,2,196.44,392.89
2024-02-26,USB Hub,Furniture,1,1197.96,1197.96
2024-02-27,Desk Lamp,Accessories,3,175.9,527.71
2024-02-27,Laptop Pro,Furniture,4,1099.59,4398.35
2024-02-27,Keyboard Mechanical,Furniture,3,1090.49,3271.46
2024-02-27,Webcam HD,Accessories,2,401.05,802.1
2024-02-27,Monitor 4K,Electronics,5,793.34,3966.7
2024-02-27,Desk Lamp,Accessories,1,473.85,473.85
2024-02-27,Standing Desk,Furniture,1,992.32,992.32
2024-02-27,Standing Desk,Electronics,5,78.97,394.87
2024-02-27,Headset Wireless,Accessories,4,641.31,2565.25
2024-02-27,Laptop Pro,Electronics,1,197.03,197.03
2024-02-27,Laptop Pro,Accessories,2,208.69,417.39
2024-02-27,Headset Wireless,Furniture,2,1053.31,2106.62
2024-02-27,Laptop Pro,Accessories,2,723.67,1447.35
2024-02-27,Office Chair,Accessories,4,1056.73,4226.92
2024-02-27,Headset Wireless,Accessories,3,151.74,455.23
2024-02-27,Standing Desk,Furniture,2,128.59,257.19
2024-02-27,Webcam HD,Accessories,1,242.51,242.51
2024-02-27,Laptop Pro,Accessories,1,1095.01,1095.01
2024-02-27,Webcam HD,Electronics,2,47.84,95.68
2024-02-27,Office Chair,Furniture,4,978.79,3915.17
2024-02-27,Monitor 4K,Accessories,4,109.32,437.28
2024-02-27,Standing Desk,Furniture,2,173.31,346.62
2024-02-27,USB Hub,Electronics,2,182.48,364.96
2024-02-27,Keyboard Mechanical,Accessories,4,105.27,421.07
2024-02-27,Keyboard Mechanical,Furniture,4,198.67,794.7
2024-02-27,Laptop Pro,Furniture,2,759.93,1519.86
2024-02-27,Wireless Mouse,Electronics,1,821.15,821.15
2024-02-27,Standing Desk,Accessories,1,838.65,838.65
2024-02-27,Laptop Pro,Accessories,4,144.49,577.95
2024-02-27,Wireless Mouse,Furniture,2,734.54,1469.09
2024-02-27,Office Chair,Accessories,4,216.85,867.4
2024-02-27,USB Hub,Electronics,3,314.02,942.05
2024-02-27,Headset Wireless,Accessories,3,30.03,90.09
2024-02-27,Desk Lamp,Furniture,2,1106.62,2213.23
2024-02-27,Standing Desk,Accessories,4,1094.49,4377.96
2024-02-27,USB Hub,Furniture,4,334.79,1339.16
2024-02-27,Desk Lamp,Accessories,3,322.0,965.99
2024-02-28,Office Chair,Furniture,3,799.32,2397.95
2024-02-28,Headset Wireless,Accessories,2,766.18,1532.36
2024-02-28,Webcam HD,Electronics,4,139.97,559.87
2024-02-28,Webcam HD,Electronics,5,1081.39,5406.95
2024-02-28,USB Hub,Accessories,1,763.37,763.37
2024-02-28,Laptop Pro,Furniture,3,1101.41,3304.24
2024-02-28,Standing Desk,Furniture,5,1055.69,5278.44
2024-02-28,USB Hub,Furniture,5,922.6,4613.01
2024-02-28,Standing Desk,Furniture,5,512.94,2564.68
2024-02-28,USB Hub,Furniture,2,776.86,1553.72
2024-02-28,USB Hub,Electronics,2,808.94,1617.88
2024-02-28,Monitor 4K,Furniture,4,978.97,3915.89
2024-02-28,USB Hub,Electronics,4,1133.1,4532.41
2024-02-28,USB Hub,Accessories,4,909.6,3638.39
2024-02-28,Wireless Mouse,Accessories,1,880.37,880.37
2024-02-28,Keyboard Mechanical,Electronics,4,963.44,3853.75
2024-02-28,Wireless Mouse,Furniture,5,708.9,3544.5
2024-02-28,Wireless Mouse,Accessories,4,61.85,247.4
2024-02-28,Laptop Pro,Electronics,5,459.07,2295.36
2024-02-28,Keyboard Mechanical,Accessories,5,560.3,2801.52
2024-02-28,Monitor 4K,Accessories,4,64.67,258.67
2024-02-29,Office Chair,Electronics,5,645.96,3229.81
2024-02-29,Webcam HD,Accessories,5,157.44,787.18
2024-02-29,Desk Lamp,Accessories,1,991.98,991.98
2024-02-29,Webcam HD,Furniture,5,917.9,4589.52
2024-02-29,Laptop Pro,Electronics,3,524.24,1572.72
2024-02-29,Monitor 4K,Furniture,1,707.27,707.27
2024-02-29,Standing Desk,Furniture,4,512.47,2049.87
2024-02-29,Headset Wireless,Accessories,3,1134.21,3402.62
2024-02-29,Monitor 4K,Furniture,3,186.1,558.29
2024-02-29,Webcam HD,Accessories,3,748.27,2244.8
2024-02-29,Laptop Pro,Electronics,3,1174.07,3522.22
2024-02-29,Office Chair,Electronics,3,652.58,1957.73
2024-02-29,Standing Desk,Furniture,3,287.19,861.56
2024-02-29,Office Chair,Accessories,4,813.7,3254.78
2024-02-29,Office Chair,Accessories,2,43.38,86.75
2024-02-29,Desk Lamp,Furniture,1,365.55,365.55
2024-02-29,Monitor 4K,Accessories,1,858.3,858.3
2024-02-29,Headset Wireless,Electronics,5,1148.3,5741.52
2024-02-29,Desk Lamp,Accessories,1,586.59,586.59
2024-02-29,Headset Wireless,Accessories,2,272.73,545.47
2024-02-29,Laptop Pro,Furniture,3,144.49,433.46
2024-02-29,Webcam HD,Accessories,4,804.61,3218.43
2024-02-29,Laptop Pro,Accessories,5,869.95,4349.73
2024-02-29,Keyboard Mechanical,Electronics,2,634.24,1268.48
2024-02-29,Headset Wireless,Electronics,2,368.98,737.96
2024-02-29,Headset Wireless,Accessories,5,619.05,3095.23
2024-02-29,Standing Desk,Accessories,4,405.02,1620.08
2024-02-29,Wireless Mouse,Furniture,5,266.49,1332.44
2024-02-29,USB Hub,Accessories,2,1070.17,2140.34
2024-02-29,Keyboard Mechanical,Electronics,5,1051.76,5258.81
2024-02-29,USB Hub,Accessories,4,708.36,2833.46
2024-02-29,Desk Lamp,Electronics,5,878.51,4392.57
2024-03-01,Wireless Mouse,Accessories,3,1003.34,3010.01
2024-03-01,Office Chair,Accessories,5,62.96,314.82
2024-03-01,Webcam HD,Electronics,4,576.21,2304.83
2024-03-01,Laptop Pro,Furniture,4,1027.97,4111.89
2024-03-01,Headset Wireless,Accessories,1,599.97,599.97
2024-03-01,Wireless Mouse,Accessories,5,704.77,3523.83
2024-03-01,USB Hub,Accessories,1,108.0,108.0
2024-03-01,Wireless Mouse,Furniture,3,866.01,2598.03
2024-03-01,Headset Wireless,Accessories,3,602.46,1807.39
2024-03-01,Monitor 4K,Electronics,3,878.78,2636.34
2024-03-01,Standing Desk,Accessories,3,1006.34,3019.01
2024-03-01,Monitor 4K,Electronics,4,1071.15,4284.61
2024-03-01,Laptop Pro,Electronics,4,879.27,3517.09
2024-03-01,Headset Wireless,Furniture,4,402.02,1608.06
2024-03-01,Standing Desk,Electronics,4,196.1,784.4
2024-03-01,Laptop Pro,Electronics,1,400.63,400.63
2024-03-01,Keyboard Mechanical,Furniture,1,392.75,392.75
2024-03-01,Webcam HD,Electronics,4,494.84,1979.35
2024-03-02,Wireless Mouse,Furniture,4,45.53,182.13
2024-03-02,USB Hub,Furniture,3,1171.03,3513.1
2024-03-02,Wireless Mouse,Furniture,4,600.57,2402.26
2024-03-02,Monitor 4K,Electronics,3,729.49,2188.47
2024-03-02,Laptop Pro,Electronics,3,770.54,2311.62
2024-03-02,Desk Lamp,Electronics,1,1000.58,1000.58
2024-03-02,USB Hub,Accessories,5,933.68,4668.39
2024-03-02,Office Chair,Accessories,5,1107.94,5539.7
